conflict_id,region,event_type,date,latitude,longitude,severity, "Result"
397,Brazil,Political Protest,2023-05-26,-13.5808,36.4038,Moderate
398,Ukraine,Riots,2023-05-26,-1.1062,78.4056,High
399,Nigeria,Armed Conflict,2023-05-27,-10.9288,-7.7393,High
400,Ethiopia,Civil Unrest,2023-05-27,-21.9321,-5.2221,Moderate
401,India,Political Protest,2023-05-27,-9.3441,97.7942,Low
402,Brazil,Political Protest,2023-05-27,12.3019,-78.4636,Low
403,Myanmar,Political Protest,2023-05-28,14.775,-86.7892,Moderate
404,Brazil,Strike,2023-05-28,-33.5782,87.7604,Low
405,Nigeria,Border Skirmish,2023-05-29,-39.0156,-9.4422,Critical
406,Pakistan,Civil Unrest,2023-05-29,10.4367,-43.805,Low
407,India,Civil Unrest,2023-05-29,-27.6014,52.1441,Low
408,Ethiopia,Border Skirmish,2023-05-29,-3.6858,13.0092,Critical
409,Ethiopia,Armed Conflict,2023-05-29,30.9358,29.4958,Low
410,India,Riots,2023-05-29,5.0262,85.3739,Moderate
411,Myanmar,Political Protest,2023-05-30,-5.1118,-24.7313,Moderate
412,Brazil,Border Skirmish,2023-05-31,-3.222,-75.3565,High
413,South Sudan,Strike,2023-05-31,-0.3445,-65.3607,Moderate
414,India,Strike,2023-05-31,7.9801,-34.7811,Moderate
415,India,Armed Conflict,2023-06-01,-34.1125,49.4341,Low
416,Ukraine,Armed Conflict,2023-06-01,-1.1136,-67.8553,Critical
417,Nigeria,Political Protest,2023-06-01,-31.5036,43.3254,Low
418,Pakistan,Strike,2023-06-02,37.4088,-52.6289,High
419,Nigeria,Riots,2023-06-03,35.9549,38.5436,High
420,Ethiopia,Strike,2023-06-03,-23.3285,74.4689,Moderate
421,Brazil,Political Protest,2023-06-03,-30.7031,-20.5888,Moderate
422,South Sudan,Border Skirmish,2023-06-03,1.3634,28.1499,High
423,Brazil,Civil Unrest,2023-06-03,-10.129,31.0636,Low
424,Ukraine,Political Protest,2023-06-04,37.8784,-56.1477,Moderate
425,Nigeria,Civil Unrest,2023-06-04,-35.827,-33.3625,Low
426,Brazil,Riots,2023-06-05,26.5309,18.2518,Moderate
427,Ethiopia,Political Protest,2023-06-05,-39.1044,-54.0527,Moderate
428,Nigeria,Political Protest,2023-06-05,14.9331,-48.1248,Low
429,South Sudan,Border Skirmish,2023-06-05,37.5231,6.2398,Low
430,South Sudan,Political Protest,2023-06-06,15.4464,-65.5139,Moderate
431,South Sudan,Political Protest,2023-06-06,35.0941,61.13,Low
432,Nigeria,Armed Conflict,2023-06-06,3.3107,85.293,Low
433,South Sudan,Border Skirmish,2023-06-07,-37.3043,1.929,Low
434,South Sudan,Border Skirmish,2023-06-08,-2.0409,23.2136,Low
435,Nigeria,Armed Conflict,2023-06-08,8.294,-0.4984,High
436,Myanmar,Civil Unrest,2023-06-08,-11.4751,-4.1606,Moderate
437,Brazil,Civil Unrest,2023-06-08,15.7071,-84.4183,Critical
438,Pakistan,Riots,2023-06-09,-23.225,-12.2201,Moderate
439,Nigeria,Political Protest,2023-06-09,5.9352,41.9016,Low
440,Brazil,Border Skirmish,2023-06-09,1.1726,-38.3801,Low
441,India,Political Protest,2023-06-09,-34.8688,71.9387,Critical
442,Myanmar,Riots,2023-06-09,19.4992,40.8567,Low
443,Nigeria,Political Protest,2023-06-09,35.5096,-37.0739,Moderate
444,Ethiopia,Political Protest,2023-06-10,-15.5269,88.7279,Low
445,India,Border Skirmish,2023-06-10,12.7993,26.6494,Low
446,Ukraine,Political Protest,2023-06-10,-28.0207,25.9474,High
447,Brazil,Political Protest,2023-06-11,17.4409,-58.4311,Low
448,Myanmar,Riots,2023-06-11,27.745,98.9144,Critical
449,Pakistan,Political Protest,2023-06-11,-18.4605,61.2748,Low
450,Nigeria,Political Protest,2023-06-11,-37.8269,-78.0621,Low
451,Myanmar,Border Skirmish,2023-06-11,-29.3091,98.3739,Moderate
452,Myanmar,Civil Unrest,2023-06-12,-34.1213,-42.2704,Critical
453,Brazil,Strike,2023-06-12,-9.0928,82.7356,Low
454,Pakistan,Civil Unrest,2023-06-13,37.1711,-16.377,High
455,Pakistan,Civil Unrest,2023-06-13,8.4881,29.1671,Low
456,Brazil,Strike,2023-06-13,-17.2245,16.2689,Low
457,Myanmar,Strike,2023-06-13,-32.9132,-32.8505,Moderate
458,South Sudan,Armed Conflict,2023-06-14,-32.6157,27.0708,High
459,India,Riots,2023-06-14,-2.1879,-0.7552,High
460,Ukraine,Riots,2023-06-14,-16.9278,-57.6954,Low
461,Myanmar,Political Protest,2023-06-14,8.4862,-94.5543,Moderate
462,Ethiopia,Riots,2023-06-15,-15.5758,61.6831,High
463,Ukraine,Border Skirmish,2023-06-15,12.5335,46.0505,Low
464,Brazil,Civil Unrest,2023-06-16,-10.1814,65.218,High
465,Ethiopia,Political Protest,2023-06-16,33.7588,32.4643,Low
466,Pakistan,Strike,2023-06-17,11.2176,-94.9155,High
467,Ethiopia,Political Protest,2023-06-18,-26.8551,-59.0537,Moderate
468,Pakistan,Riots,2023-06-19,23.6864,-3.1701,High
469,South Sudan,Border Skirmish,2023-06-19,-21.5512,-48.0391,Low
470,Ethiopia,Border Skirmish,2023-06-19,17.0358,-56.1891,Low
471,Myanmar,Riots,2023-06-19,18.7321,-48.4576,Moderate
472,Myanmar,Riots,2023-06-20,7.1822,33.5486,Low
473,Myanmar,Armed Conflict,2023-06-20,35.8754,54.2257,Critical
474,Pakistan,Border Skirmish,2023-06-21,14.2295,72.7158,Moderate
475,Pakistan,Strike,2023-06-21,-25.0336,-89.0586,Low
476,Myanmar,Armed Conflict,2023-06-22,7.0102,68.0876,Moderate
477,Ukraine,Strike,2023-06-22,3.0809,-83.2049,Low
478,Ethiopia,Civil Unrest,2023-06-22,-14.2839,27.531,Low
479,Ukraine,Civil Unrest,2023-06-22,32.0299,20.543,Low
480,Ukraine,Political Protest,2023-06-22,-12.4728,-15.9636,High
481,Pakistan,Armed Conflict,2023-06-23,-10.3091,36.5052,High
482,Ethiopia,Armed Conflict,2023-06-23,35.5966,94.0525,Low
483,Ethiopia,Strike,2023-06-24,27.3737,-58.1468,High
484,India,Armed Conflict,2023-06-24,-25.4398,65.4852,High
485,India,Strike,2023-06-26,-4.5358,-23.1804,Moderate
486,Brazil,Riots,2023-06-26,28.5749,97.9191,Low
487,Myanmar,Civil Unrest,2023-06-26,-0.1637,-19.2891,Moderate
488,Pakistan,Political Protest,2023-06-26,20.7513,31.1008,Moderate
489,Pakistan,Armed Conflict,2023-06-26,0.0551,-60.9213,Critical
490,India,Political Protest,2023-06-28,1.5574,-19.0875,High
491,Brazil,Armed Conflict,2023-06-30,-29.0159,-72.9154,Moderate
492,Pakistan,Armed Conflict,2023-07-01,-15.3516,-86.7604,Low
493,Pakistan,Border Skirmish,2023-07-02,1.3423,-29.0801,Low
494,South Sudan,Border Skirmish,2023-07-02,-34.7854,-41.3003,Moderate
495,India,Riots,2023-07-02,34.7456,72.8636,High
496,South Sudan,Civil Unrest,2023-07-02,21.0882,-58.9073,Low
497,Myanmar,Political Protest,2023-07-02,-35.3262,-38.7101,Low
498,Ukraine,Border Skirmish,2023-07-02,-13.7572,14.1099,Low
499,Ukraine,Border Skirmish,2023-07-03,-12.6973,35.2096,Moderate
500,India,Border Skirmish,2023-07-03,23.3313,95.3353,Moderate
501,India,Riots,2023-07-05,-28.1822,-20.1508,Low
502,Myanmar,Strike,2023-07-06,-32.684,-96.5177,Moderate
503,Ukraine,Political Protest,2023-07-06,-17.7328,-53.4545,Low
504,Ethiopia,Political Protest,2023-07-06,-30.7914,20.8925,Moderate
505,India,Political Protest,2023-07-06,10.4045,-86.1021,High
506,Myanmar,Riots,2023-07-07,-15.4287,-76.7228,Moderate
507,Brazil,Strike,2023-07-07,-5.4536,-55.9607,Moderate
508,Brazil,Armed Conflict,2023-07-07,25.3888,41.9383,Low
509,Myanmar,Political Protest,2023-07-07,-35.2534,8.8574,Moderate
510,Nigeria,Armed Conflict,2023-07-07,-17.0649,34.155,Moderate
511,Ukraine,Strike,2023-07-07,-29.7692,56.5475,High
512,Ukraine,Riots,2023-07-09,17.4833,17.8478,Low
513,Ukraine,Political Protest,2023-07-09,-2.9442,91.6196,Critical
514,Ukraine,Border Skirmish,2023-07-09,14.3929,35.1181,Low
515,Ukraine,Border Skirmish,2023-07-09,33.8514,-82.9341,Critical
516,Brazil,Border Skirmish,2023-07-09,-20.9783,-32.1957,High
517,South Sudan,Border Skirmish,2023-07-09,-33.119,-59.5428,Moderate
518,Brazil,Political Protest,2023-07-10,9.4643,58.464,High
519,India,Armed Conflict,2023-07-10,7.4141,-35.2941,Low
520,Myanmar,Riots,2023-07-10,-2.6352,-56.9497,Moderate
521,South Sudan,Riots,2023-07-11,-37.5667,-96.8469,High
522,Nigeria,Political Protest,2023-07-11,-32.6436,39.5665,Low
523,India,Riots,2023-07-11,36.3761,-91.9542,Critical
524,Ethiopia,Armed Conflict,2023-07-13,13.6388,-93.1825,Low
525,Nigeria,Riots,2023-07-13,30.6175,-78.5577,Low
526,Brazil,Strike,2023-07-13,-36.5442,71.0453,Low
527,Pakistan,Border Skirmish,2023-07-13,-6.4946,-83.862,Low
528,Pakistan,Armed Conflict,2023-07-13,17.602,8.3178,Low
529,Nigeria,Armed Conflict,2023-07-13,-29.4744,-6.8781,Moderate
530,Nigeria,Strike,2023-07-14,19.9451,89.0416,Low
531,Brazil,Civil Unrest,2023-07-14,28.1944,-97.3409,Critical
532,Nigeria,Strike,2023-07-15,16.2792,-85.3142,High
533,Brazil,Riots,2023-07-15,-38.1016,-28.7474,High
534,Nigeria,Armed Conflict,2023-07-15,25.7573,-74.7828,High
535,Nigeria,Riots,2023-07-17,3.2969,-3.4042,Moderate
536,Pakistan,Political Protest,2023-07-17,23.5856,26.8574,Moderate
537,Ethiopia,Political Protest,2023-07-17,35.7433,-14.0377,Moderate
538,Ukraine,Armed Conflict,2023-07-17,-18.7294,36.9444,Low
539,Myanmar,Riots,2023-07-17,-8.8399,2.6745,Low
540,Brazil,Armed Conflict,2023-07-17,14.8845,-96.5063,Moderate
541,Ukraine,Strike,2023-07-18,-1.9897,7.7637,High
542,Myanmar,Political Protest,2023-07-18,39.988,87.8129,Moderate
543,India,Political Protest,2023-07-19,-8.9645,22.3048,Moderate
544,Brazil,Riots,2023-07-20,23.3907,61.1984,Critical
545,Pakistan,Political Protest,2023-07-20,35.3607,-32.0905,Low
546,Myanmar,Armed Conflict,2023-07-20,-10.5348,-48.0388,Moderate
547,Pakistan,Strike,2023-07-20,-4.6299,5.0838,Low
548,India,Civil Unrest,2023-07-20,-38.8712,88.0774,Critical
549,Nigeria,Political Protest,2023-07-21,0.9889,-66.4413,Low
550,Ukraine,Armed Conflict,2023-07-21,22.4135,98.0147,Low
551,Ethiopia,Armed Conflict,2023-07-21,-6.1276,4.2795,High
552,Myanmar,Armed Conflict,2023-07-21,1.8226,-76.9857,Low
553,Nigeria,Armed Conflict,2023-07-22,-7.5955,-57.448,Moderate
554,Pakistan,Border Skirmish,2023-07-22,6.9987,-28.7759,Moderate
555,Ethiopia,Border Skirmish,2023-07-22,-7.6667,-45.1122,High
556,Ukraine,Armed Conflict,2023-07-24,-36.7768,29.7645,High
557,Myanmar,Political Protest,2023-07-24,38.5085,-92.8398,Low
558,Pakistan,Political Protest,2023-07-25,-12.8221,42.6901,Low
559,Myanmar,Armed Conflict,2023-07-25,-16.9115,-20.1072,Moderate
560,Ukraine,Armed Conflict,2023-07-26,-5.3603,-44.1272,Moderate
561,India,Civil Unrest,2023-07-27,5.0604,-69.7152,Low
562,Myanmar,Riots,2023-07-27,-7.2812,8.7959,Low
563,Ethiopia,Armed Conflict,2023-07-27,11.7586,-17.1323,Moderate
564,South Sudan,Civil Unrest,2023-07-27,21.0452,-32.4292,Low
565,Ethiopia,Border Skirmish,2023-07-28,-13.1073,-89.6444,Low
566,Nigeria,Strike,2023-07-28,32.5962,21.4511,Low
567,Ukraine,Strike,2023-07-29,-26.1243,-38.3687,Low
568,Ukraine,Political Protest,2023-07-29,-25.2528,-41.9044,Moderate
569,Brazil,Riots,2023-07-29,17.8684,96.223,Low
570,Ethiopia,Riots,2023-07-29,-24.5356,-72.2134,Low
571,Ethiopia,Strike,2023-07-29,22.0146,-74.0906,Low
572,South Sudan,Strike,2023-07-30,29.2772,-9.7287,High
573,Nigeria,Political Protest,2023-07-30,3.2355,-92.8311,Critical
574,Ukraine,Border Skirmish,2023-08-01,21.1639,71.9076,Low
575,Ukraine,Border Skirmish,2023-08-01,-17.1914,-29.9271,Moderate
576,India,Civil Unrest,2023-08-01,31.7232,59.2106,High
577,South Sudan,Riots,2023-08-02,3.6892,82.4129,Low
578,South Sudan,Riots,2023-08-02,8.4553,96.6119,Low
579,Pakistan,Strike,2023-08-02,23.4155,-66.6671,High
580,South Sudan,Strike,2023-08-02,23.6579,-66.4485,Moderate
581,Ukraine,Border Skirmish,2023-08-03,37.3104,61.9239,Critical
582,Brazil,Border Skirmish,2023-08-04,32.4488,81.7243,Low
583,Myanmar,Armed Conflict,2023-08-04,-28.2012,30.8406,High
584,Ethiopia,Riots,2023-08-04,-0.5359,53.4384,Low
585,India,Political Protest,2023-08-04,26.7153,-82.8314,Low
586,Ethiopia,Strike,2023-08-04,-36.6206,35.399,Critical
587,South Sudan,Riots,2023-08-05,21.9642,-51.4076,Low
588,Myanmar,Political Protest,2023-08-05,31.1217,6.104,High
589,India,Border Skirmish,2023-08-05,-32.9192,60.4152,Moderate
590,Nigeria,Civil Unrest,2023-08-05,-36.3725,24.1161,Low
591,Nigeria,Political Protest,2023-08-05,12.0858,-38.8604,High
592,Nigeria,Strike,2023-08-06,1.2719,-92.1452,Critical
593,Brazil,Riots,2023-08-06,-10.565,-28.654,High
594,Pakistan,Civil Unrest,2023-08-06,-20.5669,-94.1927,High
595,South Sudan,Armed Conflict,2023-08-06,8.5733,74.5468,Critical
596,Brazil,Armed Conflict,2023-08-07,-6.4999,99.8379,Moderate
597,South Sudan,Riots,2023-08-08,8.7226,30.7095,High
598,Ethiopia,Riots,2023-08-08,-36.2966,37.3759,Low
599,South Sudan,Civil Unrest,2023-08-10,11.6975,-32.4687,Low
600,Ukraine,Border Skirmish,2023-08-11,21.5979,0.8049,Moderate
601,Brazil,Riots,2023-08-11,-30.883,78.2953,Moderate
602,Nigeria,Strike,2023-08-12,37.2409,76.1501,Low
603,South Sudan,Riots,2023-08-12,-38.5542,-63.2448,Moderate
604,Nigeria,Riots,2023-08-13,13.8438,-38.4513,Moderate
605,Nigeria,Civil Unrest,2023-08-13,-12.3074,97.1601,Moderate
606,India,Political Protest,2023-08-13,10.5134,-65.1246,Moderate
607,Myanmar,Riots,2023-08-14,-26.3862,-34.1187,Low
608,South Sudan,Strike,2023-08-14,21.1689,-97.5255,Low
609,South Sudan,Strike,2023-08-14,-15.0218,-58.2224,High
610,Ethiopia,Riots,2023-08-15,38.6012,46.8677,Low
611,Brazil,Civil Unrest,2023-08-15,30.778,-36.0846,Low
612,Pakistan,Strike,2023-08-15,-27.5555,-47.5903,High
613,Nigeria,Political Protest,2023-08-15,-39.9394,-90.0348,Critical
614,India,Riots,2023-08-15,7.8013,-61.3067,Moderate
615,Ukraine,Armed Conflict,2023-08-15,35.0489,50.6143,Low
616,India,Civil Unrest,2023-08-16,20.2277,41.3799,High
617,Ethiopia,Riots,2023-08-16,7.9546,24.5732,Moderate
618,Ethiopia,Armed Conflict,2023-08-17,25.9002,-58.5505,Low
619,Ukraine,Riots,2023-08-18,8.1429,-55.6204,High
620,India,Civil Unrest,2023-08-18,28.0403,-40.4389,High
621,Ukraine,Armed Conflict,2023-08-19,-0.6835,35.8229,Low
622,Ukraine,Armed Conflict,2023-08-19,34.1225,-15.3159,Moderate
623,India,Armed Conflict,2023-08-19,-16.8982,-37.9053,High
624,India,Civil Unrest,2023-08-19,3.2795,-38.152,Moderate
625,Ethiopia,Political Protest,2023-08-20,24.9002,58.8804,Low
626,Pakistan,Riots,2023-08-20,-31.555,-71.599,Critical
627,Brazil,Political Protest,2023-08-20,-30.2277,10.071,High
628,Pakistan,Civil Unrest,2023-08-21,9.1932,-1.6321,Moderate
629,Pakistan,Armed Conflict,2023-08-21,12.1457,-85.228,Low
630,Ukraine,Political Protest,2023-08-21,12.3506,11.1149,High
631,Nigeria,Civil Unrest,2023-08-21,19.5162,-31.4929,Low
632,Brazil,Civil Unrest,2023-08-22,-3.7616,-29.8053,Low
633,Myanmar,Border Skirmish,2023-08-23,-22.0476,-22.182,High
634,Brazil,Border Skirmish,2023-08-23,-36.9303,-76.7137,High
635,Ethiopia,Border Skirmish,2023-08-23,-18.8233,-18.2575,Low
636,Brazil,Border Skirmish,2023-08-23,26.7338,-18.3097,Moderate
637,Pakistan,Civil Unrest,2023-08-23,0.7725,-83.3141,High
638,South Sudan,Riots,2023-08-24,14.4915,-52.6107,Low
639,Nigeria,Riots,2023-08-24,-34.9363,-74.8473,High
640,Nigeria,Armed Conflict,2023-08-24,8.2736,-40.9521,Moderate
641,Pakistan,Civil Unrest,2023-08-25,28.5886,65.9484,Low
642,Myanmar,Civil Unrest,2023-08-25,-11.5614,-82.2592,Low
643,Pakistan,Political Protest,2023-08-26,-39.0076,12.4341,Low
644,Nigeria,Civil Unrest,2023-08-26,-10.479,56.6462,Critical
645,Myanmar,Civil Unrest,2023-08-26,23.226,-26.6216,Low
646,India,Armed Conflict,2023-08-27,-21.3176,53.1216,Moderate
647,Ethiopia,Border Skirmish,2023-08-30,-16.1421,79.3478,High
648,Myanmar,Border Skirmish,2023-08-30,-11.6391,-18.4432,Moderate
649,Myanmar,Civil Unrest,2023-08-30,14.2511,65.3658,Moderate
650,India,Political Protest,2023-08-30,35.9636,-83.6419,Moderate
651,Nigeria,Armed Conflict,2023-08-30,15.0737,-11.4472,Low
652,Nigeria,Riots,2023-08-30,-9.4613,56.8311,Low
653,Brazil,Political Protest,2023-08-31,21.4983,-97.6381,Moderate
654,Ethiopia,Riots,2023-08-31,-36.8081,-98.2443,Low
655,Ethiopia,Border Skirmish,2023-09-01,-16.443,-17.5798,Low
656,Brazil,Border Skirmish,2023-09-01,-19.1426,-65.4021,Moderate
657,Ethiopia,Civil Unrest,2023-09-02,39.2836,-60.7909,Low
658,South Sudan,Armed Conflict,2023-09-02,21.7036,48.9123,Moderate
659,Brazil,Riots,2023-09-02,-30.181,13.5556,Low
660,South Sudan,Strike,2023-09-03,-23.0853,77.4841,Low
661,South Sudan,Riots,2023-09-03,-9.5442,-92.111,Moderate
662,Myanmar,Political Protest,2023-09-03,4.9568,-52.7784,Critical
663,Nigeria,Armed Conflict,2023-09-04,16.8926,-83.9457,High
664,Ethiopia,Riots,2023-09-04,12.1249,0.5479,Low
665,Brazil,Political Protest,2023-09-04,-11.2192,55.9878,Moderate
666,South Sudan,Border Skirmish,2023-09-05,4.1376,-97.6837,Critical
667,Myanmar,Riots,2023-09-05,6.1262,-78.73,Low
668,Pakistan,Civil Unrest,2023-09-06,-38.4517,24.4151,Moderate
669,India,Riots,2023-09-06,36.935,-87.6334,Low
670,Ukraine,Political Protest,2023-09-07,-8.6438,-31.9584,Low
671,Nigeria,Strike,2023-09-07,24.272,-29.2173,Low
672,India,Armed Conflict,2023-09-07,-18.8139,26.3723,Low
673,South Sudan,Border Skirmish,2023-09-08,-16.6113,82.4706,Low
674,Brazil,Strike,2023-09-08,-34.3194,-90.9955,Low
675,India,Armed Conflict,2023-09-10,38.1383,-96.1751,Moderate
676,Nigeria,Riots,2023-09-10,39.9312,24.4451,High
677,Ethiopia,Political Protest,2023-09-10,-27.9122,-55.0151,High
678,Ukraine,Civil Unrest,2023-09-11,20.411,-69.6994,High
679,Brazil,Border Skirmish,2023-09-11,-30.8438,-43.1431,Low
680,Nigeria,Civil Unrest,2023-09-11,-22.0779,1.5258,Low
681,Myanmar,Border Skirmish,2023-09-11,-11.3916,-21.8604,High
682,South Sudan,Civil Unrest,2023-09-13,-21.0129,50.7746,Critical
683,Myanmar,Civil Unrest,2023-09-13,-11.6475,-82.5945,Low
684,India,Riots,2023-09-14,6.9573,11.2305,Low
685,Pakistan,Political Protest,2023-09-15,27.539,-31.6791,High
686,India,Civil Unrest,2023-09-15,-14.5187,47.2826,Critical
687,Ukraine,Border Skirmish,2023-09-16,-4.9918,-27.9614,Moderate
688,Pakistan,Armed Conflict,2023-09-16,-9.8834,93.4854,High
689,Myanmar,Riots,2023-09-16,2.1693,87.3529,High
690,South Sudan,Border Skirmish,2023-09-17,-32.6897,90.33,High
691,Pakistan,Political Protest,2023-09-17,0.2138,-7.786,Low
692,Ethiopia,Political Protest,2023-09-18,-34.4516,-29.947,Low
693,Brazil,Political Protest,2023-09-18,-31.4686,-65.8239,Low
694,Nigeria,Riots,2023-09-18,-37.0115,-42.2913,Moderate
695,Ethiopia,Civil Unrest,2023-09-18,-39.4063,46.3807,Low
696,Ethiopia,Political Protest,2023-09-19,-7.7345,29.6008,Low
697,Myanmar,Political Protest,2023-09-19,-15.0722,-83.0502,Moderate
698,Myanmar,Border Skirmish,2023-09-19,20.1485,6.1408,Low
699,Pakistan,Strike,2023-09-20,-34.5179,-89.4438,Low
700,Ethiopia,Political Protest,2023-09-20,23.2864,-67.6278,High
701,Ukraine,Border Skirmish,2023-09-20,17.4172,-67.3535,Low
702,India,Political Protest,2023-09-21,-36.4872,-57.8241,Moderate
703,India,Strike,2023-09-21,-32.8798,47.035,Low
704,India,Civil Unrest,2023-09-22,4.6409,-69.0818,Low
705,Ukraine,Strike,2023-09-22,24.5653,-68.7835,Low
706,Brazil,Riots,2023-09-22,19.5886,-18.603,Low
707,India,Riots,2023-09-23,-23.7113,31.8247,Moderate
708,Pakistan,Riots,2023-09-23,-25.9621,40.8773,High
709,Brazil,Armed Conflict,2023-09-24,0.1275,0.3689,Low
710,South Sudan,Strike,2023-09-24,-36.7121,-75.7403,High
711,South Sudan,Strike,2023-09-25,5.6886,41.813,Critical
712,Brazil,Strike,2023-09-25,-5.2553,-29.4783,Low
713,Brazil,Border Skirmish,2023-09-25,-16.7141,72.4208,High
714,Myanmar,Civil Unrest,2023-09-25,27.9068,3.041,Moderate
715,Pakistan,Civil Unrest,2023-09-25,12.1509,-75.4138,Moderate
716,Ethiopia,Border Skirmish,2023-09-26,-17.9402,41.9679,Low
717,Myanmar,Armed Conflict,2023-09-26,15.5111,84.1096,Low
718,Myanmar,Political Protest,2023-09-27,-36.4695,71.9928,Critical
719,Ethiopia,Political Protest,2023-09-27,25.5872,-89.585,Critical
720,Pakistan,Riots,2023-09-27,-11.3868,0.4851,Critical
721,South Sudan,Border Skirmish,2023-09-27,-26.8191,65.9062,Moderate
722,South Sudan,Border Skirmish,2023-09-27,31.0907,-85.4051,Low
723,Ethiopia,Riots,2023-09-29,31.9488,67.7734,High
724,Pakistan,Political Protest,2023-09-29,-16.1581,73.0823,Moderate
725,India,Armed Conflict,2023-09-29,26.6326,-88.9521,Low
726,Brazil,Border Skirmish,2023-09-30,37.7929,-8.5111,Low
727,Pakistan,Civil Unrest,2023-09-30,30.9107,56.4897,Low
728,Brazil,Civil Unrest,2023-09-30,-18.9348,-45.7789,Low
729,Ukraine,Riots,2023-09-30,27.0357,65.34,Moderate
730,Brazil,Border Skirmish,2023-10-01,-5.1097,-73.6989,High
731,Pakistan,Strike,2023-10-01,-4.5473,56.8476,Low
732,Myanmar,Armed Conflict,2023-10-01,-18.4414,69.3407,Low
733,Ukraine,Civil Unrest,2023-10-01,-39.8958,5.0191,Moderate
734,Ukraine,Armed Conflict,2023-10-02,-8.8113,93.9467,High
735,Brazil,Strike,2023-10-03,-4.3671,13.9047,Moderate
736,India,Strike,2023-10-04,-28.8304,16.4476,Moderate
737,Myanmar,Border Skirmish,2023-10-04,27.9971,-81.9954,Low
738,South Sudan,Armed Conflict,2023-10-04,38.6146,21.6552,Moderate
739,Ukraine,Riots,2023-10-04,31.8735,-21.262,Moderate
740,Brazil,Border Skirmish,2023-10-04,32.197,-68.7569,Moderate
741,Brazil,Border Skirmish,2023-10-04,-2.3792,89.8003,Critical
742,Ethiopia,Border Skirmish,2023-10-04,-13.1872,-91.3471,High
743,Ethiopia,Riots,2023-10-05,33.4532,33.7911,Low
744,Ethiopia,Civil Unrest,2023-10-05,14.1241,-21.4297,Moderate
745,India,Armed Conflict,2023-10-05,31.0209,70.0267,Moderate
746,Nigeria,Border Skirmish,2023-10-06,-31.7613,-73.6248,Low
747,India,Border Skirmish,2023-10-06,-15.0259,-80.6124,Critical
748,South Sudan,Civil Unrest,2023-10-07,20.3056,59.4003,Low
749,India,Political Protest,2023-10-07,-2.8117,-5.8874,Low
750,Ukraine,Strike,2023-10-08,10.9459,18.7836,Low
751,Brazil,Political Protest,2023-10-08,-3.7279,-60.9482,High
752,Ukraine,Riots,2023-10-09,31.912,-38.1782,Moderate
753,Ethiopia,Political Protest,2023-10-10,33.251,44.8346,Low
754,India,Political Protest,2023-10-10,15.8059,-37.7583,Moderate
755,Myanmar,Civil Unrest,2023-10-10,-34.8448,-93.3937,Moderate
756,India,Armed Conflict,2023-10-11,14.1112,-50.1967,High
757,Ethiopia,Armed Conflict,2023-10-11,25.2557,-48.9707,Critical
758,South Sudan,Strike,2023-10-12,23.4871,82.8473,Critical
759,Ukraine,Civil Unrest,2023-10-12,-27.6468,-10.878,Moderate
760,Brazil,Political Protest,2023-10-12,-36.6596,-66.8519,Low
761,Ukraine,Political Protest,2023-10-12,34.5214,49.5105,Low
762,Ukraine,Political Protest,2023-10-13,34.5691,-64.0384,Low
763,Nigeria,Civil Unrest,2023-10-13,-0.4896,-63.633,Moderate
764,India,Armed Conflict,2023-10-13,22.6655,80.2589,Moderate
765,Ukraine,Political Protest,2023-10-14,8.5963,71.4968,Moderate
766,Nigeria,Political Protest,2023-10-14,-7.6792,47.4111,Low
767,Ukraine,Civil Unrest,2023-10-14,-10.7017,-17.9662,Low
768,India,Civil Unrest,2023-10-14,-13.1301,-76.4665,Moderate
769,Ukraine,Border Skirmish,2023-10-15,8.7173,-6.6651,Low
770,Brazil,Riots,2023-10-15,-32.5339,18.1783,High
771,Ethiopia,Civil Unrest,2023-10-16,-24.6461,28.5188,Low
772,South Sudan,Strike,2023-10-16,-26.0779,8.0566,High
773,India,Political Protest,2023-10-16,-21.1145,-28.3522,Moderate
774,Brazil,Political Protest,2023-10-16,-27.6196,-73.4197,Low
775,India,Armed Conflict,2023-10-18,-0.3906,63.6965,Low
776,Ukraine,Political Protest,2023-10-18,33.9155,-75.9713,Critical
777,Ukraine,Riots,2023-10-20,-4.9256,-78.1267,Low
778,South Sudan,Political Protest,2023-10-20,-9.5649,-90.7808,High
779,Ukraine,Political Protest,2023-10-21,-17.8471,21.6819,Low
780,Pakistan,Political Protest,2023-10-21,37.6059,-11.4099,Critical
781,Nigeria,Strike,2023-10-22,-32.2534,-41.0752,Moderate
782,Myanmar,Political Protest,2023-10-22,-22.4556,68.3337,High
783,Myanmar,Riots,2023-10-22,2.3661,-17.1312,Moderate
784,Ukraine,Armed Conflict,2023-10-23,21.6411,5.9231,Low
785,South Sudan,Armed Conflict,2023-10-23,22.8633,-81.5452,Low
786,Ukraine,Border Skirmish,2023-10-23,-10.4984,-74.8967,Moderate
787,Myanmar,Riots,2023-10-23,-5.5671,7.5298,Moderate
788,India,Political Protest,2023-10-25,-5.9371,0.2225,Low
789,South Sudan,Civil Unrest,2023-10-27,13.4616,39.3072,Moderate
790,Pakistan,Strike,2023-10-28,-17.6083,32.4663,Moderate
791,India,Border Skirmish,2023-10-29,1.4427,-13.3578,High
792,Brazil,Border Skirmish,2023-10-29,-38.9129,2.6723,Low
793,Pakistan,Civil Unrest,2023-10-29,-21.9074,42.144,High
